Common garden,Provenance,R (bloc no),Longitude,Latitude,Plot size in meters,Stem survival-1976,Stem survival-1977,Stem survival-1978,Stem survival-1979,Stem survival-1980,Stem survival-1981,Stem survival-1982,Stem survival-1983,Stem survival-1984,Stem survival-1985,Stem survival-1986,Stem survival-1987,Stem survival-1988,Stem survival-1989,Stem survival-1990,Stem survival-1991,Stem survival-1992,Stem survival-1993,Stem survival-1994,Stem survival-1995,Stem survival-1996,Stem survival-1997,Stem survival-1998,Stem survival-1999,Stem survival-2000,Stem survival-2001,Stem survival-2002,Stem survival-2003,Stem survival-2004,Stem survival-2005,Stem survival-2006,Stem survival-2007,Stem survival-2008,Stem survival-2009,Stem survival-2010,Stem survival-2011,Stem survival-2012,Stem survival-2013,Stem survival-2014,Stem survival-2015,Stem survival-2016,Stem survival-2017,NPP-1976,NPP-1977,NPP-1978,NPP-1979,NPP-1980,NPP-1981,NPP-1982,NPP-1983,NPP-1984,NPP-1985,NPP-1986,NPP-1987,NPP-1988,NPP-1989,NPP-1990,NPP-1991,NPP-1992,NPP-1993,NPP-1994,NPP-1995,NPP-1996,NPP-1997,NPP-1998,NPP-1999,NPP-2000,NPP-2001,NPP-2002,NPP-2003,NPP-2004,NPP-2005,NPP-2006,NPP-2007,NPP-2008,NPP-2009,NPP-2010,NPP-2011,NPP-2012,NPP-2013,NPP-2014,NPP-2015,NPP-2016
Mont-Laurier,6968,3,-101,54.58333333,120,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,14,14,14,14,14,14,13,na,na,0,0,0,0,0,0,0,0.007069825,0.015267937,0.030009385,0.044108273,0.064789854,0.074346195,0.073461053,0.117443632,0.129362669,0.145027073,0.17321231,0.152313876,0.132786511,0.183825561,0.194583959,0.205927883,0.225766102,0.235522091,0.186291804,0.173834373,0.165977288,0.192855746,0.125598995,0.108532198,0.142069312,0.136672806,0.118496747,0.183251234,0.112041378,0.119368712,0.115040464,0.103444189,0.117952319,na
Mont-Laurier,6968,4,-101,54.58333333,120,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,15,15,15,15,15,15,14,na,na,0,0,0,0,0.001879759,0.00533813,0.010144516,0.021522162,0.037240057,0.05736279,0.079302533,0.12077055,0.130122954,0.125947356,0.162591909,0.153229055,0.146981459,0.16597559,0.145449455,0.122621032,0.143644473,0.172500174,0.133631282,0.127993536,0.160966014,0.116038395,0.136877614,0.099438088,0.131040507,0.081052803,0.089194994,0.106553364,0.093273119,0.098175807,0.118457007,0.085971431,0.089553271,0.084803818,0.086134928,0.095042263,na
Mont-Laurier,6968,6,-101,54.58333333,120,15,15,15,14,14,13,13,12,12,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,10,10,10,10,10,10,9,na,na,0,0,0,0,0,0,0.005840433,0.011324752,0.020706209,0.033135775,0.051020592,0.076873705,0.094561533,0.095221599,0.119905091,0.112778212,0.102060909,0.13796786,0.109998424,0.106477342,0.100555534,0.15124202,0.120383861,0.107182296,0.11527564,0.095950861,0.091990318,0.082547272,0.100479732,0.054882949,0.03940409,0.054810343,0.032769468,0.032004296,0.028666439,0.023798438,0.020022512,0.022084601,0.017814534,0.032374464,na
Mont-Laurier,6973,3,-96.3,49.28333333,120,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,14,14,14,14,na,na,0,0,0,0,0,0.002876418,0.008003366,0.020035777,0.043428771,0.068347913,0.087904965,0.108114602,0.118389586,0.099996406,0.136441324,0.142823945,0.154028018,0.188796814,0.164065589,0.150529487,0.156112218,0.215983955,0.203786767,0.173916018,0.206807618,0.174589901,0.146843664,0.140174757,0.136039235,0.104148077,0.098794907,0.120444314,0.116831273,0.112128327,0.158676645,0.119665747,0.121228149,0.111823179,0.091435844,0.103779614,na
Mont-Laurier,6973,4,-96.3,49.28333333,120,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,na,na,0,0,0,0.006457198,0.011033511,0.022041323,0.029263985,0.047840655,0.070212011,0.088274938,0.136563354,0.163083478,0.205940248,0.148978602,0.229065252,0.162396576,0.176223668,0.192260638,0.178482845,0.186573312,0.191341817,0.253092484,0.183966816,0.187685096,0.224533828,0.208203264,0.216047662,0.209002248,0.218832094,0.143943914,0.109446171,0.160801852,0.138105746,0.128254281,0.185318494,0.139384988,0.144105132,0.10776907,0.109172999,0.128918277,na
Mont-Laurier,6973,6,-96.3,49.28333333,120,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,14,14,14,14,13,13,13,12,na,na,0,0,0,0,0.004110289,0.007975294,0.015610975,0.033364045,0.057663189,0.070544991,0.096024687,0.126097371,0.145775769,0.141035424,0.166362604,0.17865687,0.189586954,0.195487592,0.171965879,0.162541851,0.163300312,0.204064244,0.169995829,0.134726172,0.176546135,0.161377348,0.149554267,0.139503012,0.148414262,0.08918481,0.071189592,0.100229945,0.090440637,0.079093088,0.110075451,0.082882884,0.075373855,0.076502269,0.071897744,0.065286256,na
Mont-Laurier,6979,3,-115.25,52.36666667,120,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,15,15,15,15,14,14,14,13,na,na,0,0,0,0,0,0,0.001357089,0.006275453,0.01596301,0.033240125,0.050642809,0.077225035,0.10614837,0.08751331,0.127763348,0.115607913,0.123968363,0.154805546,0.150010668,0.135990091,0.180460813,0.179724222,0.145051142,0.11655221,0.150511509,0.11649127,0.121218586,0.118830257,0.11681709,0.074814352,0.064218685,0.088310008,0.073094328,0.071974211,0.082722188,0.047446421,0.060721464,0.061259101,0.069328228,0.059995875,na
Mont-Laurier,6979,4,-115.25,52.36666667,120,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,15,15,15,15,15,15,14,na,na,0,0,0,0,0,0.002711238,0.010922948,0.02330986,0.043012687,0.065621968,0.084048044,0.142039039,0.173189005,0.175555733,0.216268759,0.191097571,0.20932408,0.226842118,0.209586233,0.190187235,0.192873957,0.266395628,0.212452689,0.205098817,0.194548411,0.143922089,0.159421083,0.146042569,0.153179813,0.103122197,0.100494209,0.114574931,0.091107057,0.092949101,0.114137943,0.068046423,0.070816,0.079955538,0.06891026,0.066575409,na
Mont-Laurier,6979,6,-115.25,52.36666667,120,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,15,15,15,15,na,na,0,0,0,0,0,0,0.007247274,0.015614702,0.028357795,0.054872403,0.071713566,0.11071266,0.142995728,0.124325505,0.141697301,0.153577363,0.185051111,0.2111265,0.195036623,0.149712795,0.226782433,0.231818342,0.15577897,0.143558273,0.160180165,0.140530379,0.152852658,0.133639379,0.132935919,0.094718985,0.09099777,0.098969814,0.093043339,0.080895805,0.095253146,0.056899264,0.080391357,0.071506487,0.056296802,0.075323503,na
Chibougamau,321,3,-72.1,46.93333333,92.16,na,na,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,na,na,0,0,0,0.001438941,0.007323272,0.017023895,0.038487701,0.043690205,0.045775116,0.067289729,0.073463644,0.088745797,0.091902442,0.115735647,0.108964578,0.139636242,0.136034609,0.187332921,0.183516034,0.185720988,0.200401352,0.222434612,0.21245964,0.213784949,0.196278797,0.154577139,0.138974215,0.144918842,0.168890404,0.159551886,0.140235514,0.107414137,0.116362859,0.10312537,0.099054777,0.093928583,0.061156455,0.06397337,0.064375599
Chibougamau,321,4,-72.1,46.93333333,92.16,na,na,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,na,na,0,0,0,0.001465169,0.005260296,0.014530412,0.024422282,0.031761458,0.039755237,0.061401098,0.08110119,0.115016965,0.123663974,0.163818472,0.13689622,0.164418253,0.164920662,0.1930269,0.215804677,0.214768896,0.195515658,0.204203289,0.186636588,0.199104386,0.206718216,0.169756051,0.149592295,0.142624057,0.163238991,0.155146606,0.122590784,0.106146527,0.103699041,0.09668031,0.087732691,0.098523471,0.067975278,0.070990588,0.067733788
Chibougamau,321,5,-72.1,46.93333333,92.16,na,na,16,16,16,16,15,15,15,15,15,15,15,15,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,13,13,13,13,13,13,na,na,0,0,0,0.002338689,0.010811961,0.031708367,0.051237101,0.065034604,0.087145745,0.104746765,0.126538718,0.160049035,0.12563293,0.140820917,0.125689543,0.130840525,0.124645105,0.164074622,0.178367346,0.163333089,0.145838323,0.17836636,0.165748168,0.189594198,0.187023727,0.156164427,0.150977205,0.15463427,0.163631313,0.165141782,0.158420897,0.129052748,0.130327997,0.13080278,0.124835485,0.105473361,0.091920973,0.091300377,0.089677761
Chibougamau,325,3,-73.63333333,50.45,92.16,na,na,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,na,na,0,0,0,0,0,0,0.00302387,0.007780512,0.011607701,0.017262472,0.027988364,0.043999585,0.056458346,0.070533047,0.064508204,0.097549474,0.099364337,0.130024057,0.131457315,0.14359147,0.123463438,0.134731849,0.134209115,0.134678484,0.142233567,0.123440437,0.125853139,0.137616292,0.15441991,0.128605859,0.124519821,0.108675119,0.120209651,0.135853264,0.128256517,0.142187892,0.107835138,0.102711455,0.106985622
Chibougamau,325,4,-73.63333333,50.45,92.16,na,na,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,15,15,15,15,15,15,na,na,0,0,0,0,0.002094965,0.010348786,0.023305005,0.040213392,0.049939048,0.072902935,0.099575076,0.132208652,0.120283416,0.131706456,0.12163612,0.150565228,0.152563149,0.197295098,0.228290978,0.234434336,0.202150002,0.191962213,0.204897399,0.200832833,0.213217413,0.184923891,0.187590968,0.15207582,0.183641197,0.17548892,0.170478219,0.13126984,0.134046469,0.146090393,0.129640762,0.144707756,0.116204292,0.124406837,0.119529692
Chibougamau,325,5,-73.63333333,50.45,92.16,na,na,12,12,11,11,11,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,na,na,0,0,0,0,0.006357307,0.01587317,0.030892497,0.043841091,0.048667582,0.064735506,0.072242737,0.08466504,0.085191165,0.088606217,0.082901841,0.106832281,0.10506102,0.116967191,0.122626408,0.130828119,0.104796483,0.113968139,0.117503725,0.115065784,0.127330466,0.10966391,0.125210375,0.11406066,0.126054256,0.130900305,0.125681627,0.088005709,0.105606464,0.121016564,0.107928531,0.094136696,0.067016858,0.067755674,0.068108287
Chibougamau,326,3,-73.45,49.03333333,92.16,na,na,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,na,na,0,0,0,0.004434665,0.006899895,0.016512369,0.038674946,0.048922916,0.057568158,0.070837241,0.090702131,0.1162639,0.134928682,0.156657826,0.131870641,0.174679398,0.164275901,0.197744352,0.215588181,0.2211256,0.18468945,0.196231679,0.186377822,0.194086444,0.220787342,0.188490475,0.178747864,0.172688019,0.202599826,0.204516388,0.210779103,0.16821172,0.162075826,0.208994655,0.204389843,0.209077302,0.1462594,0.169157017,0.1430357
Chibougamau,326,4,-73.45,49.03333333,92.16,na,na,16,16,16,16,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,14,14,14,14,14,14,14,14,14,14,14,14,13,13,13,13,13,13,na,na,0,0,0,0,0,0.003412183,0.01556529,0.022476661,0.032190322,0.050849498,0.062354693,0.088584151,0.090762038,0.110766361,0.096619413,0.118514546,0.130604606,0.14888286,0.181127482,0.180491581,0.147271351,0.151707002,0.141808013,0.136577897,0.156612196,0.143190943,0.138627862,0.123577969,0.14701377,0.144810189,0.148154578,0.113488763,0.113704971,0.122370237,0.103115023,0.100287349,0.079240744,0.078615541,0.073445249
Chibougamau,326,5,-73.45,49.03333333,92.16,na,na,15,15,15,15,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,na,na,0,0,0.001992847,0.002851548,0.005234855,0.012350471,0.022694556,0.028876506,0.037754834,0.04894865,0.064472833,0.082812568,0.094857835,0.115899273,0.099613611,0.138160845,0.137054729,0.178543944,0.211106886,0.201493214,0.183451267,0.210745905,0.203239427,0.204492868,0.192316312,0.167270708,0.172820591,0.176625234,0.19854638,0.182623727,0.183136736,0.158060042,0.17206772,0.1747235,0.148492878,0.158232292,0.119016116,0.129625324,0.130854399
Chibougamau,329,3,-71.2,47.86666667,92.16,na,na,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,na,na,0,0,0,0,0.001221606,0.001864068,0.008087509,0.013403128,0.018924739,0.029304482,0.036765394,0.054528421,0.069109689,0.08924944,0.079827275,0.127337936,0.120525179,0.164987209,0.169536482,0.165963262,0.154635607,0.15685721,0.157983088,0.159523266,0.163639538,0.11199805,0.10183897,0.10209583,0.103460698,0.113012626,0.097039963,0.073463126,0.080796824,0.076341188,0.074021516,0.07609681,0.06530401,0.078401361,0.069562349
Chibougamau,329,4,-71.2,47.86666667,92.16,na,na,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,na,na,0,0,0,0,0.001427579,0.001123443,0.001699259,0.0100571,0.021009012,0.03710616,0.053128084,0.078575393,0.092831662,0.113154655,0.095980014,0.134039266,0.140208164,0.18266142,0.198976695,0.208969756,0.196114431,0.176894881,0.185761281,0.190771609,0.191160183,0.147914236,0.155757588,0.127258117,0.163092122,0.170789681,0.156599374,0.131975247,0.136128937,0.149890517,0.117392636,0.129507402,0.114455588,0.114070495,0.106009697
Chibougamau,329,5,-71.2,47.86666667,92.16,na,na,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,na,na,0,0,0,0,0,0,0.008822208,0.015017305,0.027166161,0.043592614,0.058864609,0.081226522,0.093571853,0.114616879,0.103971511,0.148674586,0.141093233,0.176698429,0.197366882,0.200660236,0.190247907,0.203126561,0.200804024,0.233338463,0.235896797,0.186583201,0.201624528,0.212485751,0.241960763,0.217376822,0.212913425,0.174909442,0.179758701,0.178396773,0.190815245,0.179475548,0.131212201,0.116334341,0.115590104
Chibougamau,332,3,-67.11666667,48.5,92.16,na,na,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,15,15,15,15,15,15,na,na,0,0,0,0.002372507,0.00438512,0.008670621,0.024953122,0.037753812,0.036941733,0.047937007,0.051024066,0.053953217,0.052451419,0.068860331,0.067075789,0.097443843,0.098031814,0.126238256,0.146534347,0.161775552,0.156440828,0.176195367,0.158816832,0.162283751,0.174705703,0.136061606,0.123914963,0.109203903,0.127698491,0.116352722,0.10770968,0.107047444,0.099543112,0.102407782,0.089441307,0.093621283,0.076209123,0.07401523,0.071198449
Chibougamau,332,4,-67.11666667,48.5,92.16,na,na,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,13,13,13,13,13,13,na,na,0,0,0.001980204,0.00491653,0.013901304,0.029155833,0.049181227,0.066926201,0.081005919,0.13243069,0.145820855,0.172521106,0.166108065,0.186323143,0.157402007,0.179181106,0.15048454,0.181404049,0.211046199,0.191483311,0.166190261,0.166644385,0.155443576,0.149035515,0.161077384,0.122742893,0.119046982,0.095798129,0.130076555,0.134684645,0.111552564,0.090337678,0.100273772,0.101221736,0.086726539,0.10234322,0.06273338,0.077226841,0.069466039
Chibougamau,332,5,-67.11666667,48.5,92.16,na,na,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,na,na,0,0,0,0,0.002467646,0.006863557,0.021922517,0.028524601,0.02571784,0.041570505,0.057934546,0.075508973,0.091725438,0.117309123,0.101798285,0.151065945,0.146823125,0.179682753,0.184166897,0.184879775,0.149556378,0.147224505,0.137296064,0.117642045,0.135317882,0.099897607,0.108632202,0.105953179,0.122906744,0.099911328,0.082453564,0.072566338,0.07995172,0.084996643,0.072320377,0.066635572,0.052496861,0.051336656,0.050721726
Chibougamau,333,3,-77.75,49.61666667,92.16,na,na,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,na,na,0,0,0,0.001505168,0.002415097,0.005547484,0.012630662,0.016448674,0.022089854,0.033022949,0.047981272,0.061979556,0.06850184,0.088933277,0.089464393,0.119692635,0.11648579,0.153911954,0.183248946,0.17658357,0.148796845,0.136121331,0.141584021,0.142145808,0.145461704,0.119769128,0.116783314,0.114033386,0.136220529,0.126597694,0.119844727,0.102478925,0.122322268,0.121141817,0.153494334,0.155386444,0.107511493,0.109844804,0.098450371
Chibougamau,333,4,-77.75,49.61666667,92.16,na,na,16,16,16,16,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,na,na,0,0,0,0,0.002643347,0.003822679,0.010538098,0.013556907,0.026320554,0.038597765,0.05357736,0.068259365,0.071865507,0.081931717,0.086486338,0.101458601,0.093401998,0.115798894,0.126365512,0.150635123,0.138543647,0.139184067,0.155629721,0.151714899,0.156942563,0.132216652,0.131043392,0.129482858,0.155659123,0.142750172,0.135937475,0.09452543,0.09656922,0.098285301,0.095937344,0.092752279,0.067900782,0.07741064,0.067728436
Chibougamau,333,5,-77.75,49.61666667,92.16,na,na,16,16,16,16,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,na,na,0,0,0.001481963,0.001281456,0.004281971,0.007953532,0.022028331,0.029332738,0.033408529,0.049787351,0.067293851,0.087732307,0.101792266,0.128838549,0.12261074,0.150241441,0.136615673,0.173131461,0.20306954,0.197874335,0.156274086,0.157413053,0.15340698,0.154403757,0.160912449,0.127628446,0.145149602,0.150484623,0.17824862,0.166952508,0.162732495,0.151834095,0.162908098,0.162859549,0.14894083,0.157146147,0.112518224,0.115890887,0.12606994
